meas # 1
-0.802845, -0.802845, -0.939953, -0.939953, -0.399287, -0.399287, -0.260308, -0.260308, -0.260308, -0.718401, -0.718401, -0.774133, -0.774133, -0.130746, -0.130746, -0.883351, -0.883351, -0.897347, -0.897347, -0.975631, -0.975631, -0.466690, -0.466690, -0.600526, -0.600526, -0.923655, -0.923655, -0.923655, -0.923655, -0.785214, -0.785214, -0.785214, -0.785214, -0.927220, -0.927220, -0.241147, -0.241147, 

-1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, 


meas # 9
404489.400000
404488.600000
0.015219, 0.014730, 0.015046, 0.015046, 0.022223, 0.021735, 0.013786, 0.010368, 0.017692, 0.022124, 0.022612, 0.019273, 0.019273, 0.023559, 0.022094, 0.013016, 0.012527, 0.016105, 0.017082, 0.015218, 0.015706, 0.016473, 0.016473, 0.019734, 0.019734, 0.015858, 0.018788, 0.018788, 0.019764, 0.018687, 0.020640, 0.019663, 0.019175, 0.017675, 0.018651, 0.017044, 0.016556, 

0.009841, 0.009841, 0.007367, 0.009841, 0.013136, 0.017519, 0.041671, 0.055613, 0.013136, 0.013136, 0.017519, 0.009841, 0.013136, 0.023388, 0.055613, 0.009841, 0.009841, 0.013136, 0.013136, 0.007367, 0.009841, 0.009841, 0.009841, 0.023388, 0.023388, 0.009841, 0.009841, 0.009841, 0.009841, 0.009841, 0.013136, 0.009841, 0.009841, 0.009841, 0.009841, 0.031221, 0.031221, 

-0.593207, -0.593207, -0.069442, -0.069442, 0.229344, 0.229344, 0.872431, 0.872431, 0.872431, -0.335952, -0.335952, 0.512545, 0.512545, 0.484428, 0.484428, -0.186673, -0.186673, 0.347993, 0.347993, -0.165154, -0.165154, -0.654057, -0.654057, 0.380418, 0.380418, -0.350224, -0.350224, -0.350224, -0.350224, 0.248729, 0.248729, 0.248729, 0.248729, 0.293472, 0.293472, 0.640023, 0.640023, 

-0.060052, -0.060052, -0.334246, -0.334246, 0.887635, 0.887635, 0.413685, 0.413685, 0.413685, 0.609042, 0.609042, -0.371394, -0.371394, 0.865017, 0.865017, -0.430061, -0.430061, 0.271265, 0.271265, -0.144379, -0.144379, 0.595391, 0.595391, -0.703236, -0.703236, -0.155698, -0.155698, -0.155698, -0.155698, 0.566995, 0.566995, 0.566995, 0.566995, -0.232545, -0.232545, -0.729507, -0.729507, 

-0.802807, -0.802807, -0.939924, -0.939924, -0.399382, -0.399382, -0.260247, -0.260247, -0.260247, -0.718473, -0.718473, -0.774186, -0.774186, -0.130672, -0.130672, -0.883290, -0.883290, -0.897394, -0.897394, -0.975643, -0.975643, -0.466605, -0.466605, -0.600618, -0.600618, -0.923635, -0.923635, -0.923635, -0.923635, -0.785271, -0.785271, -0.785271, -0.785271, -0.927253, -0.927253, -0.241226, -0.241226, 

-1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, 


meas # 10
404490.200000
404489.400000
-0.015430, -0.015430, -0.018094, -0.017606, -0.013670, -0.013182, -0.012610, -0.010169, -0.016516, -0.011033, -0.011033, -0.011407, -0.011896, -0.012613, -0.019449, -0.019571, -0.019083, -0.011658, -0.011169, -0.016167, -0.015679, -0.016670, -0.016670, -0.013853, -0.013364, -0.014570, -0.015059, -0.015547, -0.016523, -0.013659, -0.011218, -0.012683, -0.011706, -0.013370, -0.012393, -0.013498, -0.018869, 

0.009841, 0.013136, 0.007367, 0.009841, 0.013136, 0.017519, 0.055613, 0.074221, 0.013136, 0.013136, 0.017519, 0.009841, 0.013136, 0.023388, 0.055613, 0.009841, 0.009841, 0.013136, 0.017519, 0.009841, 0.009841, 0.009841, 0.009841, 0.023388, 0.023388, 0.009841, 0.009841, 0.007367, 0.009841, 0.009841, 0.009841, 0.009841, 0.009841, 0.013136, 0.009841, 0.031221, 0.031221, 

